CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2014-3570,CVE-2014-3570,"The BN_sqr implementation in OpenSSL before 0.9.8zd, 1.0.0 before 1.0.0p, and 1.0.1 before 1.0.1k does not properly calculate the square of a BIGNUM value, which might make it easier for remote attackers to defeat cryptographic protection mechanisms via unspecified vectors, related to crypto/bn/asm/mips.pl, crypto/bn/asm/x86_64-gcc.c, and crypto/bn/bn_asm.c.",openssl,openssl,MEDIUM,CWE-310,SSL,Related,Implementation,"Incorrect implemented, the vulnerability results from potentially compromising cryptographic mechanisms (affects SSL operations). Therefor It's related to SSL protocol.",
CVE-2012-5810,CVE-2012-5810,"The Chase mobile banking application for Android does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate, related to overriding the default X509TrustManager. NOTE: this vulnerability was fixed in the summer of 2012, but the version number was not changed or is not known.",jpmorganchase,chase_mobile,MEDIUM,CWE-310,SSL,Related,Implementation,"Chase mobile banking app does not verify server hostname in SSL certificates, allowing man-in-the-middle attacks. This flaw compromises SSL-based data transmission. Therefor It's related to SSL protocol.",
CVE-2019-8981,CVE-2019-8981,tls1.c in Cameron Hamilton-Rich axTLS before 2.1.5 has a Buffer Overflow via a crafted sequence of TLS packets because the need_bytes value is mismanaged.,axtls_project,axtls,CRITICAL,CWE-787,SSL,Related,Implementation,"Incorrect implemented, the vulnerability results from Buffer overflow in SSL packet handling (allowing remote code execution or DOS). Therefor It's related to SSL protocol.",
CVE-2014-5702,CVE-2014-5702,"The Penguin Run (aka com.skyboard.google.penguinRun) application 1.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",skyboardapps,penguin_run,MEDIUM,CWE-310,SSL,Related,Implementation,"Incorrect implementation, there is a problem with the SSL certificate validated process, it's a vulnerability because Penguin Run application does not verify X.509 certificates (allowing  man-in-the-middle attacks). Therefor It's related to SSL protocol.",
CVE-2018-0488,CVE-2018-0488,"ARM mbed TLS before 1.3.22, before 2.1.10, and before 2.7.0, when the truncated HMAC extension and CBC are used, allows remote attackers to execute arbitrary code or cause a denial of service (heap corruption) via a crafted application packet within a TLS or DTLS session.","arm, debian","mbed_tls, debian_linux",CRITICAL,CWE-787,SSL,Related,Implementation,"Incorrect implementation, vulnerability in ARM mbed SSL when using truncated HMAC and CBC (allowing remote code execution or DOS). Therefor It's related to SSL protocol.",
CVE-2016-10259,CVE-2016-10259,"Symantec SSL Visibility (SSLV) 3.8.4FC, 3.9, 3.10 before 3.10.4.1, and 3.11 before 3.11.3.1 is susceptible to a denial-of-service vulnerability that impacts the SSL servers for intercepted SSL connections. A malicious SSL client can, under certain circumstances, temporarily exhaust the TCP connection pool of an SSL server.",bluecoat,"ssl_visibility_appliance_sv1800_firmware, ssl_visibility_appliance_sv800_firmware, ssl_visibility_appliance_sv1800, ssl_visibility_appliance_sv3800, ssl_visibility_appliance_sv3800_firmware, ssl_visibility_appliance_sv2800, ssl_visibility_appliance_sv800, ssl_visibility_appliance_sv2800_firmware",MEDIUM,CWE-399,SSL,Dependent,Implementation,"Incorrect implementation, there is a problem with the SSL certificate validated process, it's a vulnerability because is caused by the SSLV appliance's improper handling of SSL connections. A malicious SSL client can exploit this by creating multiple SSL connections, which exhausts the TCP connection pool of the SSLV appliance (allowing  DOS). Therefor It's Dependent on SSL protocol.",
CVE-2014-7321,CVE-2014-7321,"The Firenze map (aka com.wFirenzemap) application 0.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",offertaviaggi,firenze_map,MEDIUM,CWE-310,SSL,Related,Implementation,"Incorrect implementation, there is a problem with the SSL certificate validated process, because Firenze map application does not verify X.509 certificates (allowing  man-in-the-middle attacks). Therefor It's related to SSL protocol.",
CVE-2014-6868,CVE-2014-6868,"The DS audio (aka com.synology.DSaudio) application 3.4 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",synology,ds_audio,MEDIUM,CWE-310,SSL,Related,Implementation,"Incorrect implementation, there is a problem with the SSL certificate validated process, it's a vulnerability because DS audio application does not verify X.509 certificates (allowing  man-in-the-middle attacks). Therefor It's related to SSL protocol.",
CVE-2015-0535,CVE-2015-0535,"EMC RSA BSAFE Micro Edition Suite (MES) 4.0.x before 4.0.8 and 4.1.x before 4.1.3 and RSA BSAFE SSL-C 2.8.9 and earlier do not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the ""FREAK"" issue, a similar issue to CVE-2015-0204.",dell,"bsafe_ssl-c, bsafe",HIGH,CWE-327,SSL,Related,Logic,"Logical flaw, due to incorrect SSL state transitions in EMC RSA BSAFE, allowing cipher rollback attacks. This is a conceptual flaw in the SSL protocol because it allows attackers to perform reverse cipher attacks. For example, the attackers can force the use of weak RSA ciphers, intercept and decrypt sensitive information during SSL sessions.",
CVE-2014-7454,CVE-2014-7454,"The Detox Juicing Diet Recipes (aka com.wDetoxJuicingDietRecipes) application 1.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",mbtcreations,detox_juicing_diet_recipes,MEDIUM,CWE-310,SSL,Related,Implementation,"Incorrect application, there is a problem with the SSL certificate verification process, Detox Juicing Diet Recipes application does not verify X.509 certificates (allowing man-in-the-middle attacks). Therefore related to the SSL protocol.",
CVE-2014-7777,CVE-2014-7777,"The Slingshot Forum (aka com.tapatalk.theslingshotforumcom) application 3.9.14 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",gcspublishing,slingshot_forum,MEDIUM,CWE-310,SSL,Related,Implementation, application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2016-10586,CVE-2016-10586,"macaca-chromedriver is a Node.js wrapper for the selenium chromedriver. macaca-chromedriver before 1.0.29 downloads binary resources over HTTP, which leaves it vulnerable to MITM attacks. It may be possible to cause remote code execution (RCE) by swapping out the requested binary with an attacker controlled binary if the attacker is on the network or positioned in between the user and the remote server.",macacajs,macaca-chromedriver,HIGH,CWE-310,SSL,Dependent,Implementation,"The application use HTTP and not HTTPS (use of SSL). HTTP is varnuble to MITM attack ,",
CVE-2014-6692,CVE-2014-6692,"The Kingsoft Clip (Office Tool) (aka cn.wps.clip) application 1.5.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",wps,kingsoft_clip_\(office_tool\),MEDIUM,CWE-310,SSL,Related,Implementation, application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2017-5259,CVE-2017-5259,"In versions 4.3.2-R4 and prior of Cambium Networks cnPilot firmware, an undocumented, root-privilege administration web shell is available using the HTTP path https://<device-ip-or-hostname>/adm/syscmd.asp.",cambiumnetworks,"cnpilot_e600_firmware, cnpilot_e410, cnpilot_e400_firmware, cnpilot_r190n_firmware, cnpilot_e400, cnpilot_r190v_firmware, cnpilot_r190v, cnpilot_r190n, cnpilot_e600, cnpilot_e410_firmware",HIGH,CWE-319,SSL,Related,Implementation,"the attack use HTTPS which related to SSL, the weakness is not in SSL but in the software",
CVE-2014-6766,CVE-2014-6766,"The Afro-Beat (aka com.zero.themelock.tambourine) application 0.2 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",afro-beat_project,afro-beat,MEDIUM,CWE-310,SSL,Related,Implementation,The application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2008-0915,CVE-2008-0915,"The Mediation server in IPdiva SSL VPN Server 2.2 before 2.2.8.84 and 2.3 before 2.3.2.14 stores the number of remaining allowed login attempts in a cookie, which makes it easier for remote attackers to conduct brute force attacks by manipulating this cookie's value.",ipdiva,ipdiva,MEDIUM,NVD-CWE-Other,SSL,Related,Implementation,SSL server that stores the number of remaining allowed login attempts.  makes it easier for remote attackers to conduct brute force attack,
CVE-2020-15953,CVE-2020-15953,"LibEtPan through 1.9.4, as used in MailCore 2 through 0.6.3 and other products, has a STARTTLS buffering issue that affects IMAP, SMTP, and POP3. When a server sends a ""begin TLS"" response, the client reads additional data (e.g., from a meddler-in-the-middle attacker) and evaluates it in a TLS context, aka ""response injection.""","fedoraproject, libmailcore, debian, libetpan_project","mailcore2, debian_linux, fedora, libetpan",HIGH,CWE-74,SSL,Dependent,Implementation,"the attack happen as part of tls connection (ssl). allowing ""response injection""",
CVE-2018-0650,CVE-2018-0650,"The LINE MUSIC for Android version 3.1.0 to versions prior to 3.6.5 does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",linecorp,line_music,HIGH,CWE-295,SSL,Related,Implementation,The application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2015-1790,CVE-2015-1790,"The PKCS7_dataDecodefunction in crypto/pkcs7/pk7_doit.c in OpenSSL before 0.9.8zg, 1.0.0 before 1.0.0s, 1.0.1 before 1.0.1n, and 1.0.2 before 1.0.2b allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a PKCS#7 blob that uses ASN.1 encoding and lacks inner EncryptedContent data.",openssl,openssl,MEDIUM,NVD-CWE-Other,SSL,Related,Logic,openssl allows remote attackers to cause a denial of service via a PKCS#7 blob that uses ASN.1 encoding and lacks inner EncryptedContent data.,
CVE-2012-0732,CVE-2012-0732,"The Enterprise Console client in IBM Rational AppScan Enterprise 5.x and 8.x before 8.5.0.1 does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",ibm,rational_appscan,MEDIUM,CWE-310,SSL,Related,Implementation,"doesnt verify a cartificate, which is a key part of ssl connection, allows man in the middle attacks",
CVE-2015-2854,CVE-2015-2854,"The WebUI component in Blue Coat SSL Visibility Appliance SV800, SV1800, SV2800, and SV3800 3.6.x through 3.8.x before 3.8.4 does not send a restrictive X-Frame-Options HTTP header, which allows remote attackers to conduct clickjacking attacks via vectors involving an IFRAME element.",blue_coat,"ssl_visibility_appliance_sv1800_firmware, ssl_visibility_appliance_sv800_firmware, ssl_visibility_appliance_sv1800, ssl_visibility_appliance_sv3800, ssl_visibility_appliance_sv3800_firmware, ssl_visibility_appliance_sv2800, ssl_visibility_appliance_sv800, ssl_visibility_appliance_sv2800_firmware",MEDIUM,CWE-20,SSL,Related,Implementation,"an ssl application. does not send a restrictive X-Frame-Options HTTP header, which allows remote attackers to conduct clickjacking attacks",
CVE-2019-8981,CVE-2019-8981,tls1.c in Cameron Hamilton-Rich axTLS before 2.1.5 has a Buffer Overflow via a crafted sequence of TLS packets because the need_bytes value is mismanaged.,axtls_project,axtls,CRITICAL,CWE-787,SSL,Related,Implementation,buffer overflow in tls1.c . tls is the successor of ssl.,
CVE-2014-7321,CVE-2014-7321,"The Firenze map (aka com.wFirenzemap) application 0.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",offertaviaggi,firenze_map,MEDIUM,CWE-310,SSL,Related,Implementation,"doesnt verify a cartificate, which is a key part of ssl connection, allows man in the middle attacks",
CVE-2018-16869,CVE-2018-16869,"A Bleichenbacher type side-channel based padding oracle attack was found in the way nettle handles endian conversion of RSA decrypted PKCS#1 v1.5 data. An attacker who is able to run a process on the same physical core as the victim process, could use this flaw extract plaintext or in some cases downgrade any TLS connections to a vulnerable server.",nettle_project,nettle,MEDIUM,CWE-203,SSL,Related,Implementation,"attack TLS (ssl) implementation, could use this flaw to extract plaintext",
CVE-2018-0488,CVE-2018-0488,"ARM mbed TLS before 1.3.22, before 2.1.10, and before 2.7.0, when the truncated HMAC extension and CBC are used, allows remote attackers to execute arbitrary code or cause a denial of service (heap corruption) via a crafted application packet within a TLS or DTLS session.","arm, debian","mbed_tls, debian_linux",CRITICAL,CWE-787,SSL,Related,Implementation,TLS application allows remote attackers to execute arbitrary code or cause a denial of service,
CVE-2012-6461,CVE-2012-6461,The X.509 certificate-validation functionality in the https implementation in Opera before 12.10 allows remote attackers to trigger a false indication of successful revocation-status checking by causing a failure of a single checking service.,opera,opera_browser,MEDIUM,CWE-20,SSL,Related,Implementation,bug in  certificate-validation (ssl) in https implemntaiton allows remote attackers to trigger a false indication of successful revocation-status checking. ,
CVE-2014-7395,CVE-2014-7395,"The USF BCM (aka com.appmakr.app193115) application 252847 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",usfbcm,usf_bcm,MEDIUM,CWE-310,SSL,Related,Implementation,application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2014-7472,CVE-2014-7472,"The CSApp - Colegio San Agustin (aka com.goodbarber.csapp) application 1.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",mascov,csapp_-_colegio_san_agustin,MEDIUM,CWE-310,SSL,Related,Implementation,application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
CVE-2014-5702,CVE-2014-5702,"The Penguin Run (aka com.skyboard.google.penguinRun) application 1.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",skyboardapps,penguin_run,MEDIUM,CWE-310,SSL,Related,Implementation,application doesnt verify the cartificate wich is key part of ssl handshake which allowing man-in-the-middle attacks,
