CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2009-4630,CVE-2009-4630,"Mozilla Necko, as used in Firefox, SeaMonkey, and other applications, performs DNS prefetching of domain names contained in links within local HTML documents, which makes it easier for remote attackers to determine the network location of the application's user by logging DNS requests.  NOTE: the vendor disputes the significance of this issue, stating ""I don't think we necessarily need to worry about that case.""",mozilla,"firefox, thunderbird, seamonkey",MEDIUM,CWE-200,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2021-31702,CVE-2021-31702,"Frontier ichris through 5.18 mishandles making a DNS request for the hostname in the HTTP Host header, as demonstrated by submitting 127.0.0.1 multiple times for DoS.",frontiersoftware,ichris,HIGH,NVD-CWE-noinfo,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2002-0840,CVE-2002-0840,"Cross-site scripting (XSS) vulnerability in the default error page of Apache 2.0 before 2.0.43, and 1.3.x up to 1.3.26, when UseCanonicalName is ""Off"" and support for wildcard DNS is present, allows remote attackers to execute script as other web page visitors via the Host: header, a different vulnerability than CAN-2002-1157.","oracle, apache","http_server, database_server, oracle8i, application_server, oracle9i",MEDIUM,NVD-CWE-Other,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2007-4390,CVE-2007-4390,"The Command Line Interface (CLI), aka Adonis Administration Console, on the BlueCat Networks Adonis DNS/DHCP appliance 5.0.2.8 allows local admin users to gain root privileges on the underlying operating system via shell metacharacters in a command.",bluecat_networks,adonis,HIGH,CWE-264,DNS,Related,Implementation,"The vulnerability is due to a buffer overflow in the DHCP Client service for Microsoft Windows, allowing remote attackers to execute arbitrary code via a crafted DHCP response. This indicates an implementation flaw.",
CVE-2020-15136,CVE-2020-15136,"In ectd before versions 3.4.10 and 3.3.23, gateway TLS authentication is only applied to endpoints detected in DNS SRV records. When starting a gateway, TLS authentication will only be attempted on endpoints identified in DNS SRV records for a given domain, which occurs in the discoverEndpoints function. No authentication is performed against endpoints provided in the --endpoints flag. This has been fixed in versions 3.4.10 and 3.3.23 with improved documentation and deprecation of the functionality.","fedoraproject, redhat","etcd, fedora",MEDIUM,CWE-306,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2015-8099,CVE-2015-8099,"F5 BIG-IP LTM, AFM, Analytics, APM, ASM, Link Controller, and PEM 11.3.x, 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, 11.6.x before 11.6.1, and 12.x before 12.0.0 HF1; BIG-IP AAM 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, 11.6.x before 11.6.1, and 12.x before 12.0.0 HF1; BIG-IP DNS 12.x before 12.0.0 HF1; BIG-IP Edge Gateway, WebAccelerator, and WOM 11.3.0; BIG-IP GTM 11.3.x, 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, and 11.6.x before 11.6.1; BIG-IP PSM 11.3.x and 11.4.x before 11.4.1 HF10; Enterprise Manager 3.0.0 through 3.1.1; BIG-IQ Cloud and BIG-IQ Security 4.0.0 through 4.5.0; BIG-IQ Device 4.2.0 through 4.5.0; BIG-IQ ADC 4.5.0; BIG-IQ Centralized Management 4.6.0; and BIG-IQ Cloud and Orchestration 1.0.0 on the 3900, 6900, 8900, 8950, 11000, 11050, PB100 and PB200 platforms, when software SYN cookies are configured on virtual servers, allow remote attackers to cause a denial of service (High-Speed Bridge hang) via an invalid TCP segment.",f5,"big-iq_cloud, big-ip_domain_name_system, big-ip_analytics, big-ip_access_policy_manager, big-ip_protocol_security_module, big-iq_device, big-ip_link_controller, big-ip_wan_optimization_manager, big-ip_webaccelerator, big-ip_advanced_firewall_manager, big-iq_application_delivery_controller, big-iq_cloud_and_orchestration, big-iq_security, big-ip_policy_enforcement_manager, big-ip_local_traffic_manager, big-ip_application_acceleration_manager, big-ip_application_security_manager, big-iq_centralized_management, big-ip_global_traffic_manager, big-ip_edge_gateway, big-ip_enterprise_manager",MEDIUM,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2019-9747,CVE-2019-9747,"In tinysvcmdns through 2018-01-16, a maliciously crafted mDNS (Multicast DNS) packet triggers an infinite loop while parsing an mDNS query. When mDNS compressed labels point to each other, the function uncompress_nlabel goes into an infinite loop trying to analyze the packet with an mDNS query. As a result, the mDNS server hangs after receiving the malicious mDNS packet. NOTE: the product's web site states ""This project is un-maintained, and has been since 2013. ... There are known vulnerabilities ... You are advised to NOT use this library for any new projects / products.""",tinysvcmdns_project,tinysvcmdns,HIGH,CWE-835,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2005-0876,CVE-2005-0876,Off-by-one buffer overflow in Dnsmasq before 2.21 may allow attackers to execute arbitrary code via the DHCP lease file.,dnsmasq,dnsmasq,MEDIUM,NVD-CWE-Other,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-1999-0223,CVE-1999-0223,Solaris syslogd crashes when receiving a message from a host that doesn't have an inverse DNS entry.,sun,sunos,LOW,NVD-CWE-Other,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2006-4983,CVE-2006-4983,"Cisco NAC allows quarantined devices to communicate over the network with (1) DNS, (2) DHCP, and (3) EAPoUDP, which allows attackers to bypass control methods by tunneling network traffic through one of these protocols.",cisco,network_access_control,HIGH,NVD-CWE-Other,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2018-11315,CVE-2018-11315,"The Local HTTP API in Radio Thermostat CT50 and CT80 1.04.84 and below products allows unauthorized access via a DNS rebinding attack. This can result in remote device temperature control, as demonstrated by a tstat t_heat request that accesses a device purchased in the Spring of 2018, and sets a home's target temperature to 95 degrees Fahrenheit. This vulnerability might be described as an addendum to CVE-2013-4860.",radiothermostat,"ct50_firmware, ct50, ct80_firmware, ct80",MEDIUM,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2009-2957,CVE-2009-2957,"Heap-based buffer overflow in the tftp_request function in tftp.c in dnsmasq before 2.50, when --enable-tftp is used, might allow remote attackers to execute arbitrary code via a long filename in a TFTP packet, as demonstrated by a read (aka RRQ) request.",thekelleys,dnsmasq,MEDIUM,CWE-119,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2019-12435,CVE-2019-12435,"Samba 4.9.x before 4.9.9 and 4.10.x before 4.10.5 has a NULL pointer dereference, leading to Denial of Service. This is related to the AD DC DNS management server (dnsserver) RPC server process.",samba,samba,MEDIUM,CWE-476,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2012-3411,CVE-2012-3411,"Dnsmasq before 2.63test1, when used with certain libvirt configurations, replies to requests from prohibited interfaces, which allows remote attackers to cause a denial of service (traffic amplification) via a spoofed DNS query.","thekelleys, redhat","enterprise_linux_desktop, enterprise_linux_workstation, enterprise_linux_server, dnsmasq",MEDIUM,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2019-19942,CVE-2019-19942,"Missing output sanitation in Swisscom Centro Grande Centro Grande before 6.16.12, Centro Business 1.0 (ADB) before 7.10.18, and Centro Business 2.0 before 8.02.04 allows a remote attacker to perform DNS spoofing against the web interface via crafted hostnames in DHCP requests.",swisscom,"centro_business, centro_grande, centro_grande_firmware",HIGH,CWE-20,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Logic,"The vulnerability directly affects the core functionality of the DNS protocol, indicating a design flaw in how DNS requests are processed.",
CVE-2019-3979,CVE-2019-3979,"RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below are vulnerable to a DNS unrelated data attack. The router adds all A records to its DNS cache even when the records are unrelated to the domain that was queried. Therefore, a remote attacker controlled DNS server can poison the router's DNS cache via malicious responses with additional and untrue records.",mikrotik,routeros,HIGH,CWE-345,DNS,Related,Implementation,"The explotation relates to how the DNS saves records, The router's impementation is lacking of unrelated data handling therefore we got the vulnerability ",
CVE-2007-6424,CVE-2007-6424,"registry.pl in Fonality Trixbox 2.0 PBX products, when running in certain environments, reads and executes a set of commands from a remote web site without sufficiently validating the origin of the commands, which allows remote attackers to disable trixbox and execute arbitrary commands via a DNS spoofing attack.",netfortris,trixbox,MEDIUM,CWE-264,DNS,Related,Implementation,"The vulnerability is directly related to DNS spoofing attack, which is the vector used by attackers to exploit the system.The issue stems from insufficient validation of the origin of commands therefore its implementation",
CVE-2014-7821,CVE-2014-7821,OpenStack Neutron before 2014.1.4 and 2014.2.x before 2014.2.1 allows remote authenticated users to cause a denial of service (crash) via a crafted dns_nameservers value in the DNS configuration.,"fedoraproject, openstack, redhat","neutron, openstack, fedora",MEDIUM,"CWE-20, CWE-399",DNS,Related,Implementation,implementaion issue in open stack enables adding things to dns settigns,
CVE-2020-11003,CVE-2020-11003,"Oasis before version 2.15.0 has a potential DNS rebinding or CSRF vulnerability. If you're running a vulnerable application on your computer and an attacker can trick you into visiting a malicious website, they could use DNS rebinding and CSRF attacks to read/write to vulnerable applications. This has been patched in 2.15.0.",fraction,oasis,HIGH,CWE-352,DNS,Dependent,Implementation,The Issue relise on vulnerable applicaion and phising\social engineering but technically depends on the DNS operation,
CVE-2017-14495,CVE-2017-14495,"Memory leak in dnsmasq before 2.78, when the --add-mac, --add-cpe-id or --add-subnet option is specified, allows remote attackers to cause a denial of service (memory consumption) via vectors involving DNS response creation.","redhat, canonical, thekelleys, novell, debian","dnsmasq, enterprise_linux_desktop, leap, enterprise_linux_server, debian_linux, enterprise_linux_workstation, ubuntu_linux",HIGH,CWE-772,DNS,Related,Implementation,Miss implementaion opens avendor attack(DOs) based on DNS response creation,
CVE-2008-1654,CVE-2008-1654,"Interaction error between Adobe Flash and multiple Universal Plug and Play (UPnP) services allow remote attackers to perform Cross-Site Request Forgery (CSRF) style attacks by using the Flash navigateToURL function to send a SOAP message to a UPnP control point, as demonstrated by changing the primary DNS server.",adobe,flash_player,MEDIUM,CWE-352,DNS,Related,Implementation,"The attack involves changing the primary DNS server, indicating a direct interaction with DNS settings.",
CVE-2020-27725,CVE-2020-27725,"In version 15.1.0-15.1.0.5, 14.1.0-14.1.3, 13.1.0-13.1.3.4, 12.1.0-12.1.5.2, and 11.6.1-11.6.5.2 of BIG-IP DNS, GTM, and Link Controller, zxfrd leaks memory when listing DNS zones. Zones can be listed via TMSH, iControl or SNMP; only users with access to those services can trigger this vulnerability.",f5,"big-ip_global_traffic_manager, big-ip_domain_name_system, big-ip_link_controller",MEDIUM,CWE-401,DNS,Dependent,Implementation,"The vulnerability and explotation here relies on the DNS presents and not its fetures, the inproper implementaion of certion versions of BIG-IP DNS, GTM, and Link Controller leads to the vulnerability itself",
CVE-2021-25216,CVE-2021-25216,"In BIND 9.5.0 -> 9.11.29, 9.12.0 -> 9.16.13, and versions BIND 9.11.3-S1 -> 9.11.29-S1 and 9.16.8-S1 -> 9.16.13-S1 of BIND Supported Preview Edition, as well as release versions 9.17.0 -> 9.17.1 of the BIND 9.17 development branch, BIND servers are vulnerable if they are running an affected version and are configured to use GSS-TSIG features. In a configuration which uses BIND's default settings the vulnerable code path is not exposed, but a server can be rendered vulnerable by explicitly setting values for the tkey-gssapi-keytab or tkey-gssapi-credential configuration options. Although the default configuration is not vulnerable, GSS-TSIG is frequently used in networks where BIND is integrated with Samba, as well as in mixed-server environments that combine BIND servers with Active Directory domain controllers. For servers that meet these conditions, the ISC SPNEGO implementation is vulnerable to various attacks, depending on the CPU architecture for which BIND was built: For named binaries compiled for 64-bit platforms, this flaw can be used to trigger a buffer over-read, leading to a server crash. For named binaries compiled for 32-bit platforms, this flaw can be used to trigger a server crash due to a buffer overflow and possibly also to achieve remote code execution. We have determined that standard SPNEGO implementations are available in the MIT and Heimdal Kerberos libraries, which support a broad range of operating systems, rendering the ISC implementation unnecessary and obsolete. Therefore, to reduce the attack surface for BIND users, we will be removing the ISC SPNEGO implementation in the April releases of BIND 9.11 and 9.16 (it had already been dropped from BIND 9.17). We would not normally remove something from a stable ESV (Extended Support Version) of BIND, but since system libraries can replace the ISC SPNEGO implementation, we have made an exception in this case for reasons of stability and security.","netapp, siemens, isc, debian","aff_a250_firmware, h700s_firmware, h300e, debian_linux, h700e, h500s, h410s_firmware, h500e_firmware, h300s, h700e_firmware, aff_500f, sinec_infrastructure_network_services, h410s, h300s_firmware, h700s, h300e_firmware, h500s_firmware, bind, aff_500f_firmware, cloud_backup, h500e, aff_a250, active_iq_unified_manager",CRITICAL,CWE-617,DNS,Dependent,Implementation,GSS-TIGS is an extention to the DNS alllowing servers and clients mutual authentication and integrity  protection of dns transactions. So the vulenrability is within the BIND servers configured to use GSS-TIGS which has an implemented issue that being exploite here,
CVE-2017-14492,CVE-2017-14492,Heap-based buffer overflow in dnsmasq before 2.78 allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a crafted IPv6 router advertisement request.,"redhat, canonical, thekelleys, novell, debian","dnsmasq, enterprise_linux_desktop, leap, enterprise_linux_server, debian_linux, enterprise_linux_workstation, ubuntu_linux",CRITICAL,CWE-119,DNS,Related,Implementation,"improper impementatio of the dnsmasq leads to heap-based buffer overflow, being exploint with RA request",
CVE-2018-1000135,CVE-2018-1000135,"GNOME NetworkManager version 1.10.2 and earlier contains a Information Exposure (CWE-200) vulnerability in DNS resolver that can result in Private DNS queries leaked to local network's DNS servers, while on VPN. This vulnerability appears to have been fixed in Some Ubuntu 16.04 packages were fixed, but later updates removed the fix. cf. https://bugs.launchpad.net/ubuntu/+bug/1754671 an upstream fix does not appear to be available at this time.","canonical, gnome","networkmanager, ubuntu_linux",HIGH,CWE-200,DNS,Related,Implementation,improper configuration leads to the query leaks,
CVE-2005-2316,CVE-2005-2316,Domain Name Relay Daemon (DNRD) before 2.19.1 allows remote attackers to cause a denial of service (infinite recursion) via a DNS packet that uses message compression in the QNAME and two pointers that point to each other (circular buffer).,dnrd,dnrd,MEDIUM,NVD-CWE-Other,DNS,Related,Implementation,involves a DNS packet causing a denial of service by exploiting a circular buffer issue. the issue stems from the way Domain Name Relay Daemon (DNRD) handles DNS packets.,
CVE-2015-1781,CVE-2015-1781,"Buffer overflow in the gethostbyname_r and other unspecified NSS functions in the GNU C Library (aka glibc or libc6) before 2.22 allows context-dependent attackers to cause a denial of service (crash) or execute arbitrary code via a crafted DNS response, which triggers a call with a misaligned buffer.","canonical, suse, gnu, debian","glibc, debian_linux, linux_enterprise_server, ubuntu_linux, linux_enterprise_debuginfo, linux_enterprise_desktop",MEDIUM,CWE-119,DNS,Related,Implementation,buffer over flow is caused due to an implementaion issue that being exploint( this case using DNS ),
CVE-2005-0033,CVE-2005-0033,Buffer overflow in the code for recursion and glue fetching in BIND 8.4.4 and 8.4.5 allows remote attackers to cause a denial of service (crash) via queries that trigger the overflow in the q_usedns array that tracks nameservers and addresses.,isc,bind,MEDIUM,NVD-CWE-Other,DNS,Related,Implementation,The vulnerability involves a buffer overflow triggered by certain DNS queries.The issue is in the code for recursion and glue fetching in BIND 8.4.4 and 8.4.5.,
CVE-2000-1029,CVE-2000-1029,Buffer overflow in host command allows a remote attacker to execute arbitrary commands via a long response to an AXFR query.,isc,bind,HIGH,NVD-CWE-Other,DNS,Related,Implementation,"The vulnerability occurs during the processing of responses to AXFR queries, which is a functionality of the DNS protocol. The vulnerability arises from an error in the implementation of the host command",
CVE-2018-15895,CVE-2018-15895,"An SSRF vulnerability was discovered in idreamsoft iCMS 7.0.11 because the remote function in app/spider/spider_tools.class.php does not block DNS hostnames associated with private and reserved IP addresses, as demonstrated by 127.0.0.1 in an A record. NOTE: this vulnerability exists because of an incomplete fix for CVE-2018-14858.",icmsdev,icms,HIGH,CWE-918,DNS,Related,Implementation,"The inadequate implementation of iDreamSoft iCMS 7.0.11 fails to properly validate the remote function, enabling unauthorized usage of hostnames (DNS feature/configuration) without detection",
CVE-2019-16651,CVE-2019-16651,"An issue was discovered on Virgin Media Super Hub 3 (based on ARRIS TG2492) devices. Because their SNMP commands have insufficient protection mechanisms, it is possible to use JavaScript and DNS rebinding to leak the WAN IP address of a user (if they are using certain VPN implementations, this would decloak them).",virginmedia,"super_hub_3_firmware, super_hub_3",MEDIUM,CWE-863,DNS,Dependent,Implementation,The issue revolve around snmp but the the DNS presence open the possibility to execute a related dns operatin with it the exploitatoin happens ,
CVE-2020-25109,CVE-2020-25109,"An issue was discovered in the DNS implementation in Ethernut in Nut/OS 5.1. The number of DNS queries/responses (set in a DNS header) is not checked against the data present. This may lead to successful Denial-of-Service, and possibly Remote Code Execution.",ethernut,nut\/os,CRITICAL,CWE-125,DNS,Related,Implementation,improper handling and validating DNS packtes  in Ethernut in Nut/OS 5.1 is 100% implementation problem,
CVE-2018-14644,CVE-2018-14644,"An issue has been found in PowerDNS Recursor from 4.0.0 up to and including 4.1.4. A remote attacker sending a DNS query for a meta-type like OPT can lead to a zone being wrongly cached as failing DNSSEC validation. It only arises if the parent zone is signed, and all the authoritative servers for that parent zone answer with FORMERR to a query for at least one of the meta-types. As a result, subsequent queries from clients requesting DNSSEC validation will be answered with a ServFail.",powerdns,recursor,MEDIUM,CWE-20,DNS,Related,Implementation,impoper implementaion of some versions the Resolver is miss caching queries,
CVE-2020-3510,CVE-2020-3510,"A vulnerability in the Umbrella Connector component of Cisco IOS XE Software for Cisco Catalyst 9200 Series Switches could allow an unauthenticated, remote attacker to trigger a reload, resulting in a denial of service condition on an affected device. The vulnerability is due to insufficient error handling when parsing DNS requests. An attacker could exploit this vulnerability by sending a series of malicious DNS requests to an Umbrella Connector client interface of an affected device. A successful exploit could allow the attacker to cause a crash of the iosd process, which triggers a reload of the affected device.",cisco,"catalyst_c9500-24q, catalyst_c9300l-24p-4x, catalyst_c9200l-48pxg-2y, catalyst_c9300-48s, catalyst_c9200l-24t-4x, catalyst_c9200l-48p-4g, catalyst_c9500-40x, catalyst_c9200l-48p-4x, catalyst_c9200l-48t-4g, catalyst_c9407r, catalyst_c9300l-24t-4g, catalyst_c9200l-24p-4x, catalyst_c9600-lc-24c, catalyst_c9200-24t, catalyst_c9600-lc-48s, catalyst_c9300-48uxm, catalyst_c9300l-48p-4g, catalyst_c9300-24t, catalyst_c9500-24y4c, catalyst_c9300-48p, catalyst_c9500-12q, catalyst_c9300-24s, catalyst_c9404r, catalyst_c9200l-48pxg-4x, catalyst_c9300l-24p-4g, catalyst_c9300-24ux, catalyst_c9200l-24p-4g, catalyst_c9200-24p, catalyst_c9500-16x, catalyst_c9300l-48t-4x, catalyst_c9200l-48t-4x, catalyst_c9500-32c, catalyst_c9200l-24pxg-4x, catalyst_c9300l-48t-4g, catalyst_c9500-48y4c, catalyst_c9200l-24pxg-2y, catalyst_c9600-lc-48yl, catalyst_c9410r, catalyst_c9200-48t, catalyst_c9300-48un, catalyst_c9300l-48p-4x, catalyst_c9600-lc-48tx, catalyst_c9300-24u, catalyst_c9500-32qc, catalyst_c9300-48u, catalyst_c9300-24p, catalyst_c9300l-24t-4x, catalyst_c9200-48p, catalyst_c9200l-24t-4g, ios_xe, catalyst_c9300-48t",HIGH,CWE-400,DNS,Related,Implementation,"The issue arises from the improper handling of DNS requests of the Umbrella Connector, thus we a have insufficient implementatoin that being exploited with DNS packets",
