CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2008-5230,CVE-2008-5230,cisco,,ios,MEDIUM,CWE-310,ARP,Dependent,Implementation,Implementation flaw in TKIP used in WPA and WPA2 on WiFi which facilitates ARP poisoning attacks. ARP must have a presence and its operation is required in order to perform the attack.,"The Temporal Key Integrity Protocol (TKIP) implementation in unspecified Cisco products and other vendors' products, as used in WPA and WPA2 on Wi-Fi networks, has insufficient countermeasures against certain crafted and replayed packets, which makes it easier for remote attackers to decrypt packets from an access point (AP) to a client and spoof packets from an AP to a client, and conduct ARP poisoning attacks or other attacks, as demonstrated by tkiptun-ng."
CVE-2016-3654,CVE-2016-3654,paloaltonetworks,,pan-os,HIGH,CWE-20,SSH,Related,Implementation,Implementation flaw in Palo alto PAN-OS due to improper validation of SSH command parameters,"The device management command line interface (CLI) in Palo Alto Networks PAN-OS before 5.0.18, 5.1.x before 5.1.11, 6.0.x before 6.0.13, 6.1.x before 6.1.10, and 7.0.x before 7.0.5H2 allows remote authenticated administrators to execute arbitrary OS commands via an SSH command parameter."
CVE-2013-3594,CVE-2013-3594,dell,,"powerconnect_5324, powerconnect_3348, powerconnect_3524p",HIGH,CWE-20,SSH,Related,Implementation,Implementation flaw in dell machines which allows to perform DOS attack using SSH connection. correct implementation would have made it not possible.,"The SSH service on Dell PowerConnect 3348 1.2.1.3, 3524p 2.0.0.48, and 5324 2.0.1.4 switches allows remote attackers to cause a denial of service (device reset) or possibly execute arbitrary code by sending many packets to TCP port 22."
CVE-2020-5759,CVE-2020-5759,grandstream,,"ucm6204, ucm6208_firmware, ucm6202, ucm6208, ucm6202_firmware, ucm6204_firmware",CRITICAL,CWE-78,SSH,Related,Implementation,Implementation flaw due to expliotation of SSH crafted command. ,"Grandstream UCM6200 series firmware version 1.0.20.23 and below is vulnerable to OS command injection via SSH. An authenticated remote attacker can execute commands as the root user by issuing a specially crafted ""unset"" command."
CVE-2008-3844,CVE-2008-3844,"openbsd, redhat",,"enterprise_linux_desktop, enterprise_linux, openssh",HIGH,CWE-20,SSH,Dependent,Implementation,"Implementation flaw due to supply chain compromise.  Its dependent on SSH protocol as the malicious code is embedded in OpenSSH software, and the exploit relies on the SSH service being active to execute the malicious payload.","Certain Red Hat Enterprise Linux (RHEL) 4 and 5 packages for OpenSSH, as signed in August 2008 using a legitimate Red Hat GPG key, contain an externally introduced modification (Trojan Horse) that allows the package authors to have an unknown impact.  NOTE: since the malicious packages were not distributed from any official Red Hat sources, the scope of this issue is restricted to users who may have obtained these packages through unofficial distribution points.  As of 20080827, no unofficial distributions of this software are known."
CVE-2012-4985,CVE-2012-4985,forescout,,counteract,MEDIUM,CWE-264,ARP,Related,Implementation,Implementation fault which gives an attacker the ability to perform ARP poisoning.,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets."
CVE-2012-4985,CVE-2012-4985,forescout,,counteract,MEDIUM,CWE-264,ARP,Related,Implementation,Same CVE as in line 28.   Implementation fault which gives an attacker the ability to perform ARP poisoning.,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets."
CVE-2017-6767,CVE-2017-6767,cisco,,application_policy_infrastructure_controller,HIGH,CWE-269,SSH,Dependent,Implementation,implementation fault which is being used by logging in with SSH. the implementation fault does not exploit the protocol by itself but it has dependency of using it. ,"A vulnerability in Cisco Application Policy Infrastructure Controller (APIC) could allow an authenticated, remote attacker to gain higher privileges than the account is assigned. The attacker will be granted the privileges of the last user to log in, regardless of whether those privileges are higher or lower than what should have been granted. The attacker cannot gain root-level privileges. The vulnerability is due to a limitation with how Role-Based Access Control (RBAC) grants privileges to remotely authenticated users when login occurs via SSH directly to the local management interface of the APIC. An attacker could exploit this vulnerability by authenticating to the targeted device. The attacker's privilege level will be modified to match that of the last user to log in via SSH. An exploit could allow the attacker to gain elevated privileges and perform CLI commands that should be restricted by the attacker's configured role. Cisco Bug IDs: CSCvc34335. Known Affected Releases: 1.0(1e), 1.0(1h), 1.0(1k), 1.0(1n), 1.0(2j), 1.0(2m), 1.0(3f), 1.0(3i), 1.0(3k), 1.0(3n), 1.0(4h), 1.0(4o); 1.1(0.920a), 1.1(1j), 1.1(3f); 1.2 Base, 1.2(2), 1.2(3), 1.2.2; 1.3(1), 1.3(2), 1.3(2f); 2.0 Base, 2.0(1)."
CVE-2016-4927,CVE-2016-4927,juniper,,junos_space,HIGH,CWE-20,SSH,Related,Implementation,Implementation flaw due insufficient validation of SSH keys.,Insufficient validation of SSH keys in Junos Space before 15.2R2 allows man-in-the-middle (MITM) type of attacks while a Space device is communicating with managed devices.
CVE-2020-15315,CVE-2020-15315,zyxel,,cloudcnm_secumanager,MEDIUM,CWE-798,SSH,Dependent,Implementation,implementation flaw in software caused due hardcoded SSH key (thus dependency and not related to SSH) ,Zyxel CloudCNM SecuManager 3.1.0 and 3.1.1 has a hardcoded DSA SSH key for the root account within the /opt/axess chroot directory tree.
CVE-2017-6720,CVE-2017-6720,cisco,,"sg355-10p_firmware, sx550x-12f_firmware, sg300-10mp_firmware, sg500-52p, sf302-08mp, sg300-52p_firmware, sf550x-48, sg350x-24_firmware, sg550x-24p, sg550x-48mp_firmware, sf550x-48mp, sg300-28p, sf300-48p_firmware, sg350x-24p, sf300-48, sg500-28mpp_firmware, sg500-28mpp, sx550x-16ft_firmware, sf550x-48p_firmware, sg300-10p_firmware, sx550x-52, sg550x-48, sx550x-24ft, sg300-52p, sg500-28, esw2-550x-48dc_firmware, sf500-24p, sg550x-24mpp_firmware, sf350-48mp_firmware, sg500-52mp, sg350x-24, sf302-08pp_firmware, sg300-10mpp_firmware, sg300-28mp, sg300-20_firmware, sg350-10p, sf500-24p_firmware, sg500-52p_firmware, sf550x-24p, sg500-28_firmware, sf500-48, sg350-28_firmware, sx550x-52_firmware, sg500-52_firmware, sf300-08, sg500xg-8f8t_firmware, sg350-10, sf302-08mpp_firmware, sg500-52mp_firmware, sg550x-48_firmware, sg300-10sfp, sg500x-48p, sg550x-48mp, sf500-48_firmware, esw2-550x-48_firmware, sg350x-48p_firmware, sg300-10mpp, sf300-48pp_firmware, sg300-52mp, sf350-48, sg300-10p, sg300-52_firmware, sg350-10p_firmware, sf550x-48mp_firmware, sg300-28pp_firmware, sg300-52, esw2-350g-52_firmware, sg550x-48p_firmware, sg500-52, esw2-550x-48, sg350-28mp, sg300-10sfp_firmware, sg350-28, sg500x-24p, sg550x-24mp, sg350x-48p, sg550x-24mpp, sx550x-16ft, sf550x-24mp_firmware, sg350-10mp, sf300-48p, sg500-28p_firmware, sg300-28p_firmware, sf350-48p_firmware, sf300-08_firmware, sg500x-48_firmware, sf300-48pp, sg350x-48mp, sg300-10mp, sg550x-24p_firmware, sg300-28, sg500-28p, sf302-08pp, sf550x-48_firmware, sf300-24_firmware, sg500x-48p_firmware, sf350-48mp, sg350-10mp_firmware, sf300-24p_firmware, sf302-08mpp, sf302-08p_firmware, sf300-24pp_firmware, sg300-10pp, sg350xg-2f10, sx550x-24, sf300-24mp, sg300-20, sf500-48p_firmware, sf302-08, sx550x-24ft_firmware, sg350x-48_firmware, sg350xg-48t, sx550x-24f, sf300-48_firmware, sg300-28pp, sg350-28mp_firmware, sg500x-48, sg355-10p, sg300-52mp_firmware, esw2-350g-52dc_firmware, sg350xg-24t_firmware, sx550x-24f_firmware, esw2-350g-52, sg350x-24mp_firmware, sg300-10, sg550x-24_firmware, sg350xg-24f, sg550x-24, sf550x-24p_firmware, sg300-28mp_firmware, sg350x-48, sg550x-48p, sg350xg-24t, sf500-24, sx550x-24_firmware, sf550x-24mp, sf350-48_firmware, sg300-10pp_firmware, sg300-28_firmware, sg500xg-8f8t, sg500x-24p_firmware, sf302-08mp_firmware, sg350x-48mp_firmware, esw2-550x-48dc, sg350xg-48t_firmware, sg550x-24mp_firmware, sf500-48p, sg300-10_firmware, sg350xg-2f10_firmware, sf550x-48p, sg350xg-24f_firmware, sg350x-24mp, sg350-28p, sx550x-12f, sf550x-24, sg500x-24, sf300-24p, sf500-24_firmware, sg500x-24_firmware, sf350-48p, sf300-24pp, sg350-10_firmware, sf300-24mp_firmware, sg350x-24p_firmware, sf550x-24_firmware, sf302-08_firmware, sf302-08p, sf300-24, sg350-28p_firmware, esw2-350g-52dc",MEDIUM,CWE-119,SSH,Related,Implementation,Implementation flaw due to improper processing of SSH connections.,"A vulnerability in the Secure Shell (SSH) subsystem of Cisco Small Business Managed Switches software could allow an authenticated, remote attacker to cause a reload of the affected switch, resulting in a denial of service (DoS) condition. The vulnerability is due to improper processing of SSH connections. An attacker could exploit this vulnerability by logging in to an affected switch via SSH and sending a malicious SSH message. This vulnerability affects the following Cisco products when SSH is enabled: Small Business 300 Series Managed Switches, Small Business 500 Series Stackable Managed Switches, 350 Series Managed Switches, 350X Series Stackable Managed Switches, 550X Series Stackable Managed Switches, ESW2 Series Advanced Switches. Cisco Bug IDs: CSCvb48377."
CVE-2019-6110,CVE-2019-6110,"netapp, winscp, openbsd, siemens",,"scalance_x204rna_eec_firmware, openssh, scalance_x204rna, element_software, winscp, scalance_x204rna_eec, storage_automation_store, scalance_x204rna_firmware, ontap_select_deploy",MEDIUM,CWE-838,SSH,Related,Implementation,Implementation flaw due to improper handling of stderr output.,"In OpenSSH 7.9, due to accepting and displaying arbitrary stderr output from the server, a malicious server (or Man-in-The-Middle attacker) can manipulate the client output, for example to use ANSI control codes to hide additional files being transferred."
CVE-2009-1165,CVE-2009-1165,cisco,,"catalyst_3750g, cisco_1500_wireless_lan_controller, cisco_2100_wireless_lan_controller, cisco_4200_wireless_lan_controller, cisco_4100_wireless_lan_controller, cisco_2000_wireless_lan_controller, cisco_4400_wireless_lan_controller",HIGH,CWE-399,SSH,Dependent,Implementation,"Implementation flaw in cisco device, where the core of the problem is a memory leak. the exploitation of this issue is dependent on the use of SSH for management purposes.","Memory leak on the Cisco Wireless LAN Controller (WLC) platform 4.x before 4.2.205.0, 5.1 before 5.1.163.0, and 5.0 and 5.2 before 5.2.178.0, as used in Cisco 1500 Series, 2000 Series, 2100 Series, 4100 Series, 4200 Series, and 4400 Series Wireless Services Modules (WiSM), WLC Modules for Integrated Services Routers, and Catalyst 3750G Integrated Wireless LAN Controllers, allows remote attackers to cause a denial of service (memory consumption and device reload) via SSH management connections, aka Bug ID CSCsw40789."
CVE-2005-0328,CVE-2005-0328,"zyxel, netgear",,"rt311, rt314, prestige",MEDIUM,NVD-CWE-Other,ARP,Related,Implementation,Implementation flaw due to improper handling in the routers of ARP responses across LAN and WAN interfaces.,"Zyxel P310, P314, P324 and Netgear RT311, RT314 running the latest firmware, allows remote attackers on the WAN to obtain the IP address of the LAN side interface by pinging a valid LAN IP address, which generates an ARP reply from the WAN address side that maps the LAN IP address to the WAN's MAC address."
CVE-2009-3710,CVE-2009-3710,riorey,,rios,HIGH,CWE-255,SSH,Dependent,Implementation,The issue is exploitation of Hardcoded credentials of SSH (thus dependency on SSH).,"RioRey RIOS 4.6.6 and 4.7.0 uses an undocumented, hard-coded username (dbadmin) and password (sq!us3r) for an SSH tunnel, which allows remote attackers to gain privileges via port 8022."
CVE-2015-3170,CVE-2015-3170,selinux_project,,selinux,MEDIUM,CWE-254,SSH,Dependent,Implementation,"Implementation flaw due to improper handling of hardlinks and SELinux policy settings, the vulnerability is dependent on SSH since it causes prevention of SSH logins.","selinux-policy when sysctl fs.protected_hardlinks are set to 0 allows local users to cause a denial of service (SSH login prevention) by creating a hardlink to /etc/passwd from a directory named .config, and updating selinux-policy."
CVE-2007-4011,CVE-2007-4011,cisco,,"catalyst_3750, 4400_wireless_lan_controller, wireless_lan_controller_software, airespace_4000_wireless_lan_controller, catalyst_6500, 4100_wireless_lan_controller",HIGH,NVD-CWE-Other,ARP,Related,Implementation,"Implementation flaw due to improper handling of ARP requests, leading to DoS.","Cisco 4100 and 4400, Airespace 4000, and Catalyst 6500 and 3750 Wireless LAN Controller (WLC) software before 3.2 20070727, 4.0 before 20070727, and 4.1 before 4.1.180.0 allows remote attackers to cause a denial of service (traffic amplification or ARP storm) via a crafted unicast ARP request that (1) has a destination MAC address unknown to the Layer-2 infrastructure, aka CSCsj69233; or (2) occurs during Layer-3 roaming across IP subnets, aka CSCsj70841."
CVE-2001-0872,CVE-2001-0872,"suse, openbsd, redhat",,"suse_linux, linux, openssh",HIGH,NVD-CWE-Other,SSH,Related,Implementation,Implementation flaw in OpenSSH which doesn't properly sanitize environment variables - allowing privilege escalation.  ,"OpenSSH 3.0.1 and earlier with UseLogin enabled does not properly cleanse critical environment variables such as LD_PRELOAD, which allows local users to gain root privileges."
CVE-2020-29055,CVE-2020-29055,cdatatec,,"fd1104sn_firmware, fd1616gs, fd1216s-r1, fd1204sn-r2_firmware, fd1104, 92408a, 92408a_firmware, 97042p, 9016a, 92416a, 97028p, 97168p_firmware, 97016, fd1108s, fd1608gs_firmware, fd1608sn, 72408a, fd8000_firmware, fd1204sn-r2, fd1002s, 9288, fd1104sn, fd1104b, 97042p_firmware, fd1204s-r2_firmware, fd1108s_firmware, 97016_firmware, fd8000, 97168p, fd1204sn_firmware, fd1616gs_firmware, fd1204s-r2, 97028p_firmware, fd1204sn, 72408a_firmware, 92416a_firmware, 97024p, 9008a, 97084p_firmware, 9008a_firmware, fd1616sn_firmware, fd1616sn, 97024p_firmware, fd1104b_firmware, fd1208s-r2, fd1002s_firmware, fd1104s, 9016a_firmware, fd1216s-r1_firmware, fd1208s-r2_firmware, fd1608gs, fd1608sn_firmware, 9288_firmware, 97084p, fd1104s_firmware, fd1104_firmware",MEDIUM,CWE-319,SSH,Unrelated,Implementation,"Implementation flaw due to the lack of support for secured communication protocols, such as SSH.  The vulnerabilityt does not involve or exploit specific features or flaws of the SSH protocol, its just influenced by its absence.","An issue was discovered on CDATA 72408A, 9008A, 9016A, 92408A, 92416A, 9288, 97016, 97024P, 97028P, 97042P, 97084P, 97168P, FD1002S, FD1104, FD1104B, FD1104S, FD1104SN, FD1108S, FD1204S-R2, FD1204SN, FD1204SN-R2, FD1208S-R2, FD1216S-R1, FD1608GS, FD1608SN, FD1616GS, FD1616SN, and FD8000 devices. By default, the appliance can be managed remotely only with HTTP, telnet, and SNMP. It doesn't support SSL/TLS for HTTP or SSH. An attacker can intercept passwords sent in cleartext and conduct man-in-the-middle attacks on the management of the appliance."
CVE-2021-1419,CVE-2021-1419,cisco,,"aironet_1815t_firmware, aironet_1562e, aironet_1830e_firmware, catalyst_9124axi_firmware, catalyst_9105axi, aironet_1850e_firmware, aironet_4800_firmware, 1100-8p, aironet_3800e_firmware, catalyst_9115axe_firmware, aironet_1562i_firmware, aironet_1815w_firmware, aironet_2800e, catalyst_9115axi_firmware, catalyst_9120axp, catalyst_9124axi, aironet_1850i_firmware, aironet_1562d_firmware, 1100-8p_firmware, catalyst_9115axi, catalyst_iw6300_dcw, catalyst_9124axd_firmware, 1120, catalyst_9124axd, catalyst_iw6300_dc, catalyst_9120axe, catalyst_9105axw_firmware, aironet_4800, aironet_1830e, catalyst_9130axe_firmware, aironet_2800i_firmware, catalyst_9120axe_firmware, aironet_1815i_firmware, catalyst_9800-40, catalyst_9800-l, aironet_3800i, aironet_3800p, aironet_2800e_firmware, catalyst_9120axi_firmware, catalyst_9130axi_firmware, aironet_1542i_firmware, catalyst_9117axi, aironet_1562d, aironet_3800e, catalyst_9115axe, aironet_1562e_firmware, aironet_1840i_firmware, aironet_1815m, catalyst_iw6300_ac_firmware, aironet_1815w, catalyst_9800-80, aironet_1815t, catalyst_9105axi_firmware, aironet_1850i, aironet_3800i_firmware, catalyst_9120axp_firmware, catalyst_9130axi, esw6300_firmware, catalyst_9130axe, aironet_1542i, aironet_1830i, aironet_3800p_firmware, catalyst_iw6300_dcw_firmware, catalyst_9117_firmware, catalyst_9800_firmware, 1120_firmware, aironet_1850e, aironet_2800i, 1160_integrated_services_router, aironet_1562i, aironet_1840i, aironet_1542d_firmware, catalyst_9800-cl, esw6300, catalyst_9120axi, 1160_firmware, catalyst_iw6300_dc_firmware, aironet_1830i_firmware, wireless_lan_controller_software, catalyst_9105axw, aironet_1815m_firmware, aironet_1542d, aironet_1815i, catalyst_iw6300_ac",HIGH,CWE-269,SSH,Related,Implementation,"Implementation flaw due to improper checking of file operations on the SSH management interface, allowing users to perform unauthorized modifications.","A vulnerability in the SSH management feature of multiple Cisco Access Points (APs) platforms could allow a local, authenticated user to modify files on the affected device and possibly gain escalated privileges. The vulnerability is due to improper checking on file operations within the SSH management interface. A network administrator user could exploit this vulnerability by accessing an affected device through SSH management to make a configuration change. A successful exploit could allow the attacker to gain privileges equivalent to the root user."
CVE-2015-0667,CVE-2015-0667,cisco,,"content_services_switch_11500_firmware, content_services_switch_11500",MEDIUM,CWE-284,SSH,Related,Implementation,Implementation flaw due to improper handling of crafted SSH packets.,"The Management Interface on Cisco Content Services Switch (CSS) 11500 devices 8.20.4.02 and earlier allows remote attackers to bypass intended restrictions on local-network device access via crafted SSH packets, aka Bug ID CSCut14855."
CVE-2020-10772,CVE-2020-10772,"An incomplete fix for CVE-2020-12662 was shipped for Unbound in Red Hat Enterprise Linux 7, as part of erratum RHSA-2020:2414. Vulnerable versions of Unbound could still amplify an incoming query into a large number of queries directed to a target, even with a lower amplification ratio compared to versions of Unbound that shipped before the mentioned erratum. This issue is about the incomplete fix for CVE-2020-12662, and it does not affect upstream versions of Unbound.","nlnetlabs, redhat","enterprise_linux, unbound",HIGH,CWE-400,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2020-15953,CVE-2020-15953,"LibEtPan through 1.9.4, as used in MailCore 2 through 0.6.3 and other products, has a STARTTLS buffering issue that affects IMAP, SMTP, and POP3. When a server sends a ""begin TLS"" response, the client reads additional data (e.g., from a meddler-in-the-middle attacker) and evaluates it in a TLS context, aka ""response injection.""","fedoraproject, libmailcore, debian, libetpan_project","mailcore2, debian_linux, fedora, libetpan",HIGH,CWE-74,SSL,Related,Implementation,"incorrect implementation, the vulnerability is a result of an incorrect implementation of buffer management within the LibEtPan library when establishing a secure SSL connection. Therefore related to the SSL protocol.",
CVE-2019-8981,CVE-2019-8981,tls1.c in Cameron Hamilton-Rich axTLS before 2.1.5 has a Buffer Overflow via a crafted sequence of TLS packets because the need_bytes value is mismanaged.,axtls_project,axtls,CRITICAL,CWE-787,SSL,Related,Implementation,"Incorrect implemented, the vulnerability results from Buffer overflow in SSL packet handling (allowing remote code execution or DOS). Therefor It's related to SSL protocol.",
CVE-2018-0488,CVE-2018-0488,"ARM mbed TLS before 1.3.22, before 2.1.10, and before 2.7.0, when the truncated HMAC extension and CBC are used, allows remote attackers to execute arbitrary code or cause a denial of service (heap corruption) via a crafted application packet within a TLS or DTLS session.","arm, debian","mbed_tls, debian_linux",CRITICAL,CWE-787,SSL,Related,Implementation,"Incorrect implementation, vulnerability in ARM mbed SSL when using truncated HMAC and CBC (allowing remote code execution or DOS). Therefor It's related to SSL protocol.",
CVE-2016-10586,CVE-2016-10586,"macaca-chromedriver is a Node.js wrapper for the selenium chromedriver. macaca-chromedriver before 1.0.29 downloads binary resources over HTTP, which leaves it vulnerable to MITM attacks. It may be possible to cause remote code execution (RCE) by swapping out the requested binary with an attacker controlled binary if the attacker is on the network or positioned in between the user and the remote server.",macacajs,macaca-chromedriver,HIGH,CWE-310,SSL,Dependent,Implementation,"The application use HTTP and not HTTPS (use of SSL). HTTP is varnuble to MITM attack ,",
