CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2010-4526,CVE-2010-4526,"Race condition in the sctp_icmp_proto_unreachable function in net/sctp/input.c in Linux kernel 2.6.11-rc2 through 2.6.33 allows remote attackers to cause a denial of service (panic) via an ICMP unreachable message to a socket that is already locked by a user, which causes the socket to be freed and triggers list corruption, related to the sctp_wait_for_connect function.","redhat, linux, vmware","enterprise_mrg, esx, linux_kernel",HIGH,CWE-362,ICMP,Dependent,Implementation,It involves the handling of ICMP unreachable messages by the Stream Control Transmission Protocol implementation within the Linux kernel.,
CVE-2007-0480,CVE-2007-0480,"Cisco IOS 9.x, 10.x, 11.x, and 12.x and IOS XR 2.0.x, 3.0.x, and 3.2.x allows remote attackers to cause a denial of service or execute arbitrary code via a crafted IP option in the IP header in a (1) ICMP, (2) PIMv2, (3) PGM, or (4) URD packet.",cisco,ios_transmission_control_protocol,HIGH,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability involve ICMP, specifically the exploitation of crafted IP options within ICMP packets, among other protocols like PIMv2, PGM, and URD. It arises from insufficient handling of crafted IP options within the affected Cisco IOS and IOS XR software, indicating a flaw in the implementation of packet processing routines.",
CVE-2001-0752,CVE-2001-0752,Cisco CBOS 2.3.8 and earlier allows remote attackers to cause a denial of service via an ICMP ECHO REQUEST (ping) with the IP Record Route option set.,cisco,cbos,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"By setting the IP Record Route option, attackers can trigger the device to perform additional processing that leads to resource exhaustion or instability. It specifically involves the handling of ICMP ECHO REQUEST (ping) packets with the IP Record Route option. It stems from how the software handles and processes specific types of ICMP packets.",
CVE-2021-40114,CVE-2021-40114,"Multiple Cisco products are affected by a vulnerability in the way the Snort detection engine processes ICMP traffic that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper memory resource management while the Snort detection engine is processing ICMP packets. An attacker could exploit this vulnerability by sending a series of ICMP packets through an affected device. A successful exploit could allow the attacker to exhaust resources on the affected device, causing the device to reload.","cisco, snort","firepower_management_center, firepower_threat_defense, snort, unified_threat_defense",HIGH,CWE-401,ICMP,Dependent,Implementation,The improper handling of these ICMP packets by the Snort detection engine can lead to exhaustion of memory resources on the affected device. Therefor implementation problem.,
CVE-2021-31346,CVE-2021-31346,"A vulnerability has been identified in APOGEE MBC (PPC) (BACnet) (All versions), APOGEE MBC (PPC) (P2 Ethernet) (All versions), APOGEE MEC (PPC) (BACnet) (All versions), APOGEE MEC (PPC) (P2 Ethernet) (All versions), APOGEE PXC Compact (BACnet) (All versions), APOGEE PXC Compact (P2 Ethernet) (All versions), APOGEE PXC Modular (BACnet) (All versions), APOGEE PXC Modular (P2 Ethernet) (All versions), Capital VSTAR (All versions with enabled Ethernet options), Desigo PXC00-E.D (All versions >= V2.3), Desigo PXC00-U (All versions >= V2.3), Desigo PXC001-E.D (All versions >= V2.3), Desigo PXC100-E.D (All versions >= V2.3), Desigo PXC12-E.D (All versions >= V2.3), Desigo PXC128-U (All versions >= V2.3), Desigo PXC200-E.D (All versions >= V2.3), Desigo PXC22-E.D (All versions >= V2.3), Desigo PXC22.1-E.D (All versions >= V2.3), Desigo PXC36.1-E.D (All versions >= V2.3), Desigo PXC50-E.D (All versions >= V2.3), Desigo PXC64-U (All versions >= V2.3), Desigo PXM20-E (All versions >= V2.3), Nucleus NET (All versions), Nucleus ReadyStart V3 (All versions < V2017.02.4), Nucleus ReadyStart V4 (All versions < V4.1.1), Nucleus Source Code (All versions), TALON TC Compact (BACnet) (All versions), TALON TC Modular (BACnet) (All versions). The total length of an ICMP payload (set in the IP header) is unchecked. This may lead to various side effects, including Information Leak and Denial-of-Service conditions, depending on the network buffer organization in memory. (FSMD-2021-0007)",siemens,"talon_tc_compact_firmware, apogee_modular_equiment_controller, nucleus_readystart_v3, talon_tc_modular_firmware, nucleus_source_code, apogee_modular_building_controller_firmware, nucleus_net, apogee_modular_building_controller, apogee_pxc_compact, talon_tc_modular, apogee_pxc_modular_firmware, apogee_pxc_modular, apogee_pxc_compact_firmware, apogee_modular_equiment_controller_firmware, capital_vstar, nucleus_readystart_v4, talon_tc_compact",CRITICAL,CWE-1284,ICMP,Dependent,Implementation,Unchecked ICMP Payload Length - implementation fault. This vulnerability is related to how the code handles and processes ICMP packets within Siemens' products.,
CVE-1999-1563,CVE-1999-1563,Nachuatec D435 and D445 printer allows remote attackers to cause a denial of service via ICMP redirect storm.,nachuatec,"d435, d445",MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation,"Implementation problem- The printer's network stack does not properly handle an excessive number of ICMP redirects, leading to a denial of service. Dependend because it is not related to a packet value.",
CVE-2004-0790,CVE-2004-0790,"Multiple TCP/IP and ICMP implementations allow remote attackers to cause a denial of service (reset TCP connections) via spoofed ICMP error messages, aka the ""blind connection-reset attack.""  NOTE: CVE-2004-0790, CVE-2004-0791, and CVE-2004-1060 have been SPLIT based on different attacks; CVE-2005-0065, CVE-2005-0066, CVE-2005-0067, and CVE-2005-0068 are related identifiers that are SPLIT based on the underlying vulnerability.  While CVE normally SPLITs based on vulnerability, the attack-based identifiers exist due to the variety and number of affected implementations and solutions that address the attacks instead of the underlying vulnerabilities.","sun, microsoft","sunos, windows_2000, solaris, windows_me, windows_xp, windows_98, windows_2003_server, windows_98se",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,This vulnerability is a result of how various implementations of TCP/IP and ICMP handle error messages. Related since they exploit specific features and operations of the ICMP protocol to achieve the attack.,
CVE-1999-0128,CVE-1999-0128,"Oversized ICMP ping packets can result in a denial of service, aka Ping o' Death.","sun, sco, digital, ibm, linux","internet_faststart, linux_kernel, sunos, openserver, open_desktop, aix, sng, tcp_ip, osf_1",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability arises from improper handling of oversized ICMP packets within the affected systems' network stack or ICMP handling code. The exploitation occurs through the protocol itself, leveraging specific flaws in how ICMP packets are processed.",
CVE-2012-3016,CVE-2012-3016,Siemens SIMATIC S7-400 PN CPU devices with firmware 6 before 6.0.3 allow remote attackers to cause a denial of service (defect-mode transition and service outage) via crafted ICMP packets.,siemens,"simatic_s7-400_cpu_firmware, simatic_s7-400_cpu_412-2_pn, simatic_s7-400_cpu_414f-3_pn\/dp, simatic_s7-400_cpu_416-3_pn\/dp, simatic_s7-400_cpu_416f-3_pn\/dp, simatic_s7-400_cpu_414-3_pn\/dp",HIGH,NVD-CWE-Other,ICMP,Related,Implementation,The issue arises from improper handling of specific ICMP packet types or sizes within the firmware The exploit leverages specific flaws or features in how ICMP packets are processed by the Siemens SIMATIC S7-400 PN CPU devices.,
CVE-2013-3464,CVE-2013-3464,"Cisco IOS XR allows local users to cause a denial of service (Silicon Packet Processor memory corruption, improper mutex handling, and device reload) by starting an outbound flood of large ICMP Echo Request packets and stopping this with a CTRL-C sequence, aka Bug ID CSCui60347.",cisco,ios_xr,MEDIUM,CWE-119,ICMP,Dependent,Implementation,Related to the handling of ICMP Echo Request packets. It is an implementation problem within Cisco IOS XR. The issue arises due to insufficient handling of flood conditions and improper management of resources during the flood interruption process.,
CVE-2019-1832,CVE-2019-1832,"A vulnerability in the detection engine of Cisco Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to bypass configured access control policies. The vulnerability is due to improper validation of ICMP packets. An attacker could exploit this vulnerability by sending crafted ICMP packets to the affected device. A successful exploit could allow the attacker to bypass configured access control policies.",cisco,firepower_management_center,HIGH,CWE-693,ICMP,Dependent,Implementation,Implementation problem - the software fails to adequately validate and handle ICMP packets according to security best practices. Dependend because it is a problem with validation not the packets themselves.,
CVE-2002-0630,CVE-2002-0630,The Telnet service for Polycom ViewStation before 7.2.4 allows remote attackers to cause a denial of service (crash) via long or malformed ICMP packets.,polycom,"viewstation_512, viewstation_128, viewstation_dcp, viewstation_v.35, viewstation_fx_vs4000, viewstation_h.323, viewstation_mp, viewstation_sp_384",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,Malformed ICMP indicates related problem to ICMP protocol. Vulnerability due to a flaw in how the Telnet service implementation handles incoming ICMP packets.,
CVE-2011-1613,CVE-2011-1613,"Unspecified vulnerability in Cisco Wireless LAN Controller (WLC) software 6.0 before 6.0.200.0, 7.0 before 7.0.98.216, and 7.0.1xx before 7.0.112.0 allows remote attackers to cause a denial of service (device reload) via a sequence of ICMP packets, aka Bug ID CSCth74426.",cisco,wireless_lan_controller_software,HIGH,NVD-CWE-noinfo,ICMP,Dependent,Implementation,Implementation issue within the Cisco WLC software that allows remote attackers to crash the device by sending a sequence of ICMP packets. Dependent because it is a sequence of packets and not the fields of the packets.,
CVE-2003-0293,CVE-2003-0293,PalmOS allows remote attackers to cause a denial of service (CPU consumption) via a flood of ICMP echo request (ping) packets.,palm,palmos,MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation,The problem involves how PalmOS implemented the handling of ICMP packets. Dependent because it is related to flood of packets and not the values in the packets.,
CVE-1999-1157,CVE-1999-1157,"Tcpip.sys in Windows NT 4.0 before SP4 allows remote attackers to cause a denial of service via an ICMP Subnet Mask Address Request packet, when certain multiple IP addresses are bound to the same network interface.",microsoft,windows_nt,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,The problem stems from errors or oversights in how the networking code was implemented within the operating system.  ICMP Subnet Mask - related to ICMP protocol.,
CVE-2016-10142,CVE-2016-10142,"An issue was discovered in the IPv6 protocol specification, related to ICMP Packet Too Big (PTB) messages. (The scope of this CVE is all affected IPv6 implementations from all vendors.) The security implications of IP fragmentation have been discussed at length in [RFC6274] and [RFC7739]. An attacker can leverage the generation of IPv6 atomic fragments to trigger the use of fragmentation in an arbitrary IPv6 flow (in scenarios in which actual fragmentation of packets is not needed) and can subsequently perform any type of fragmentation-based attack against legacy IPv6 nodes that do not implement [RFC6946]. That is, employing fragmentation where not actually needed allows for fragmentation-based attack vectors to be employed, unnecessarily. We note that, unfortunately, even nodes that already implement [RFC6946] can be subject to DoS attacks as a result of the generation of IPv6 atomic fragments. Let us assume that Host A is communicating with Host B and that, as a result of the widespread dropping of IPv6 packets that contain extension headers (including fragmentation) [RFC7872], some intermediate node filters fragments between Host B and Host A. If an attacker sends a forged ICMPv6 PTB error message to Host B, reporting an MTU smaller than 1280, this will trigger the generation of IPv6 atomic fragments from that moment on (as required by [RFC2460]). When Host B starts sending IPv6 atomic fragments (in response to the received ICMPv6 PTB error message), these packets will be dropped, since we previously noted that IPv6 packets with extension headers were being dropped between Host B and Host A. Thus, this situation will result in a DoS scenario. Another possible scenario is that in which two BGP peers are employing IPv6 transport and they implement Access Control Lists (ACLs) to drop IPv6 fragments (to avoid control-plane attacks). If the aforementioned BGP peers drop IPv6 fragments but still honor received ICMPv6 PTB error messages, an attacker could easily attack the corresponding peering session by simply sending an ICMPv6 PTB message with a reported MTU smaller than 1280 bytes. Once the attack packet has been sent, the aforementioned routers will themselves be the ones dropping their own traffic.",ietf,ipv6,HIGH,CWE-17,ICMP,Related,Implementation,"The vulnerability is related to how IPv6 implementations handle ICMPv6 Packet Too Big (PTB) messages, particularly in scenarios involving the generation of IPv6 atomic fragments. It results from errors in how IPv6 implementations handle specific network conditions and ICMPv6 messages",
CVE-2021-33011,CVE-2021-33011,"All versions of the afffected TOYOPUC-PC10 Series,TOYOPUC-Plus Series,TOYOPUC-PC3J/PC2J Series, TOYOPUC-Nano Series products may not be able to properly process an ICMP flood, which may allow an attacker to deny Ethernet communications between affected devices.",jtekt,"ef10_tcu-6982, nano_safety_rs01ip_tuu-1087_firmware, pc10b-p_tcc-6373, plus_ex_tcu-6741_firmware, nano_2et_tuu-6949_firmware, nano_cpu_tuc-6941_firmware, nano_safety_tuc-1085_firmware, pc10p_tcc-6372_firmware, pc10b_tcc-1021_firmware, plus_2p-efr_tcu-6929_firmware, plus_efr_tcu-6743_firmware, pc10b-e\/c_tcu-6521, pc10p_tcc-6372, nano_safety_rs01ip_tuu-1087, pc10b-e\/c_tcu-6521_firmware, 2port-efr_thu-6404, pc10g-cpu_tcc-6353, nano_safety_rs00ip_tuu-1086_firmware, pc10b-p_tcc-6373_firmware, pc10g-cpu_tcc-6353_firmware, plus_efr_tcu-6743, plus_2p-efr_tcu-6929, plus_bus-ex_tcu-6900, plus_bus-ex_tcu-6900_firmware, pc10pe_tcc-1101, nano_2et_tuu-6949, fl\/et-t-v2h_thu-6289_firmware, pc10p-dp-io_tcc-6752, nano_10gx_tuc-1157, nano_safety_rs00ip_tuu-1086, pc10pe-1616p_tcc-1102, plus_cpu_tcc-6740, pc10e_tcc-4637_firmware, plus_efr2_tcu-6859_firmware, plus_cpu_tcc-6740_firmware, plus_ex2_tcu-6858_firmware, 2port-efr_thu-6404_firmware, plus_ex2_tcu-6858, pc10p-dp_tcc-6726, pc10p-dp_tcc-6726_firmware, nano_10gx_tuc-1157_firmware, pc10pe_tcc-1101_firmware, pc10pe-1616p_tcc-1102_firmware, fl\/et-t-v2h_thu-6289, pc10ge_tcc-6464, pc10p-dp-io_tcc-6752_firmware, pc10e_tcc-4637, nano_cpu_tuc-6941, nano_safety_tuc-1085, pc10ge_tcc-6464_firmware, plus_efr2_tcu-6859, pc10b_tcc-1021, plus_ex_tcu-6741, ef10_tcu-6982_firmware",MEDIUM,CWE-770,ICMP,Dependent,Implementation,"The vulnerability stems from possible allocation of resources without limits or throttling in the processing of ICMP messages. This implementation flaw could allow an attacker to overwhelm devices with multiple requests, thus denying Ethernet communications.",
CVE-2011-2059,CVE-2011-2059,"The ipv6 component in Cisco IOS before 15.1(4)M1.3 allows remote attackers to conduct fingerprinting attacks and obtain potentially sensitive information about the presence of the IOS operating system via an ICMPv6 Echo Request packet containing a Hop-by-Hop (HBH) extension header (EH) with a 0x0c01050c value in the PadN option data, aka Bug ID CSCtq02219.",cisco,ios,MEDIUM,CWE-200,ICMP,Related,Implementation,"By sending ICMPv6 echo requests containing a HBH extension header with a particular value in the PadN option data, the Cisco IOS ipv6 component allows remote attackers to extract potentially sensitive information about the presence of the IOS operating system.",
CVE-2012-3016,CVE-2012-3016,Siemens SIMATIC S7-400 PN CPU devices with firmware 6 before 6.0.3 allow remote attackers to cause a denial of service (defect-mode transition and service outage) via crafted ICMP packets.,siemens,"simatic_s7-400_cpu_firmware, simatic_s7-400_cpu_412-2_pn, simatic_s7-400_cpu_414f-3_pn\/dp, simatic_s7-400_cpu_416-3_pn\/dp, simatic_s7-400_cpu_416f-3_pn\/dp, simatic_s7-400_cpu_414-3_pn\/dp",HIGH,NVD-CWE-Other,ICMP,Related,Implementation,Firmware implementation issue in certain Siemens devices expose them to denial-of-service attacks by remote attackers through crafted ICMP messages.,
CVE-2012-5363,CVE-2012-5363,"The IPv6 implementation in FreeBSD and NetBSD (unknown versions, year 2012 and earlier) allows remote attackers to cause a denial of service via a flood of ICMPv6 Neighbor Solicitation messages, a different vulnerability than CVE-2011-2393.","freebsd, netbsd","freebsd, netbsd",HIGH,CWE-400,ICMP,Related,Implementation,"The vulnerability involves ICMPv6 Neighbor Solicitation messages, which are part of the ICMP protocol suite for IPv6, and it stems from the handling of these messages by the IPv6 implementation in FreeBSD and NetBSD, causing a denial of service.",
CVE-2021-21003,CVE-2021-21003,"In Phoenix Contact FL SWITCH SMCS series products in multiple versions fragmented TCP-Packets may cause a Denial of Service of Web-, SNMP- and ICMP-Echo services. The switching functionality of the device is not affected.",phoenixcontact,"fl_switch_smcs_14tx\/2fx-sm, fl_switch_smcs_8tx_firmware, fl_nat_smn_8tx_firmware, fl_switch_smcs_6tx\/2sfp, fl_switch_smn_6tx\/2pof-pn_firmware, fl_switch_smcs_14tx\/2fx_firmware, fl_switch_smcs_8gt, fl_switch_smn_6tx\/2fx_sm, fl_switch_smcs_8tx-pn_firmware, fl_switch_smcs_16tx, fl_switch_smcs_8tx-pn, fl_switch_smcs_14tx\/2fx-sm_firmware, fl_switch_smcs_14tx\/2fx, fl_switch_smn_6tx\/2fx, fl_switch_smcs_4tx-pn, fl_switch_smcs_4tx-pn_firmware, fl_switch_smcs_6tx\/2sfp_firmware, fl_switch_smcs_8gt_firmware, fl_switch_smcs_8tx, fl_switch_smn_6tx\/2pof-pn, fl_switch_smcs_16tx_firmware, fl_switch_smcs_6gt\/2sfp, fl_switch_smn_6tx\/2fx_sm_firmware, fl_nat_smn_8tx-m_firmware, fl_switch_smn_6tx\/2fx_firmware, fl_switch_smn_8tx-pn_firmware, fl_nat_smn_8tx-m, fl_switch_smcs_6gt\/2sfp_firmware, fl_switch_smn_8tx-pn, fl_nat_smn_8tx",MEDIUM,CWE-404,ICMP,Dependent,Implementation,"The vulnerability involves fragmented TCP packets causing a denial of service that affects the ICMP-Echo service among others. Although the exploit is not targeting ICMP directly, it affects the operation of the ICMP-Echo service, making it dependent on the protocol being in use.",
CVE-2004-1432,CVE-2004-1432,"Multiple versions of Cisco ONS 15327, ONS 15454, and ONS 15454 SDH, including 4.6(0) and 4.6(1), 4.5(x), 4.1(0) to 4.1(3), 4.0(0) to 4.0(2), and earlier versions, allows remote attackers to cause a denial of service (control card reset) via malformed (1) IP or (2) ICMP packets.",cisco,optical_networking_systems_software,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability allows remote attackers to cause a denial of service by using malformed ICMP packets, directly involving the ICMP protocol's operation and exploiting its features.",
CVE-2006-0475,CVE-2006-0475,"PHP-Ping 1.3 does not properly validate ping counts, which allows remote attackers to cause a denial of service (ping flood) via a negative count parameter.",theworldsend.net,php-ping,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability is in the PHP-Ping library and involves improper validation of ping counts. This flaw allows remote attackers to cause a denial of service via a negative count parameter, directly exploiting the ICMP protocol's features to flood the target with ping requests.",
CVE-2021-32019,CVE-2021-32019,"There is missing input validation of host names displayed in OpenWrt before 19.07.8. The Connection Status page of the luci web-interface allows XSS, which can be used to gain full control over the affected system via ICMP.",openwrt,openwrt,MEDIUM,CWE-79,ICMP,Related,Implementation,"The vulnerability allows for XSS via the luci web interface, which can be exploited to gain full control over the affected system. The description mentions gaining control via ICMP.",
CVE-2001-0752,CVE-2001-0752,Cisco CBOS 2.3.8 and earlier allows remote attackers to cause a denial of service via an ICMP ECHO REQUEST (ping) with the IP Record Route option set.,cisco,cbos,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability is in Cisco CBOS, allowing remote attackers to cause a denial of service via an ICMP ECHO REQUEST (ping) with the IP Record Route option set. This issue is directly related to the ICMP protocol.",
CVE-2012-6058,CVE-2012-6058,Integer overflow in the dissect_icmpv6 function in epan/dissectors/packet-icmpv6.c in the ICMPv6 dissector in Wireshark 1.6.x before 1.6.12 and 1.8.x before 1.8.4 allows remote attackers to cause a denial of service (infinite loop) via a crafted Number of Sources value.,wireshark,wireshark,MEDIUM,CWE-189,ICMP,Related,Implementation,"The vulnerability is in the ICMPv6 dissector in Wireshark, allowing remote attackers to cause a denial of service via a crafted Number of Sources value. This issue is directly related to the ICMP protocol.",
CVE-2013-5543,CVE-2013-5543,"Cisco IOS XE 3.4 before 3.4.2S and 3.5 before 3.5.1S on 1000 ASR devices allows remote attackers to cause a denial of service (device reload) via malformed ICMP error packets associated with a (1) TCP or (2) UDP session that is under inspection by the Zone-Based Firewall (ZBFW) component, aka Bug ID CSCtt26470.",cisco,"asr_1002-x, asr_1002, asr_1023_router, asr_1001, asr_1004, ios_xe, asr_1006",HIGH,CWE-20,ICMP,Related,Implementation,The vulnerability allows remote attackers to cause a denial of service (device reload) by sending malformed ICMP error packets associated with TCP or UDP sessions inspected by the Zone-Based Firewall (ZBFW) component. This issue directly involves the handling of ICMP packets and their interaction with ZBFW.,
CVE-2012-4985,CVE-2012-4985,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets.",forescout,counteract,MEDIUM,CWE-264,ICMP,Related,Logic,"The vulnerability arises due to a logical flaw in the Forescout CounterACT NAC device's network access control (NAC) mechanism. By failing to manage permissions effectively, the device does not block ARP and ICMP traffic from unrecognized clients, thereby allowing remote attackers to conduct ARP poisoning attacks via crafted packets. This flaw is rooted in the logic governing the device's permission management within the NAC system, rather than in a specific implementation detail.",
CVE-2020-25705,CVE-2020-25705,"A flaw in ICMP packets in the Linux kernel may allow an attacker to quickly scan open UDP ports. This flaw allows an off-path remote attacker to effectively bypass source port UDP randomization. Software that relies on UDP source port randomization are indirectly affected as well on the Linux Based Products (RUGGEDCOM RM1224: All versions between v5.0 and v6.4, SCALANCE M-800: All versions between v5.0 and v6.4, SCALANCE S615: All versions between v5.0 and v6.4, SCALANCE SC-600: All versions prior to v2.1.3, SCALANCE W1750D: v8.3.0.1, v8.6.0, and v8.7.0, SIMATIC Cloud Connect 7: All versions, SIMATIC MV500 Family: All versions, SIMATIC NET CP 1243-1 (incl. SIPLUS variants): Versions 3.1.39 and later, SIMATIC NET CP 1243-7 LTE EU: Version","redhat, linux","enterprise_linux, linux_kernel",HIGH,CWE-330,ICMP,Related,Implementation,"The vulnerability allows an off-path remote attacker to scan open UDP ports by exploiting ICMP packets in the Linux kernel. It bypasses source port UDP randomization, affecting Linux-based products. The flaw is due to insufficient validation of ICMP packets, leading to the bypass of source port randomization.",
