CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2008-1576,CVE-2008-1576,"Mail in Apple Mac OS X before 10.5, when an IPv6 SMTP server is used, does not properly initialize memory, which might allow remote attackers to execute arbitrary code or cause a denial of service (application crash), or obtain sensitive information (memory contents) in opportunistic circumstances, by sending an e-mail message.",apple,mac_os_x,MEDIUM,CWE-399,SMTP,Dependent,Implementation,"The vulnerability required the protocol to be used but not exploiting it directly, as it uses implementation flaw that creates memory exploits in MacOS Mail.",
CVE-1999-1592,CVE-1999-1592,"Multiple unspecified vulnerabilities in sendmail 5, as installed on Sun SunOS 4.1.3_U1 and 4.1.4, have unspecified attack vectors and impact.  NOTE: this might overlap CVE-1999-0129.","sun, sendmail","sunos, sendmail",HIGH,NVD-CWE-Other,SMTP,Related,Implementation,"Sendmail is an STMP server, so since the vulnerability, it must envolve the protocol. ",
CVE-2017-2845,CVE-2017-2845,An exploitable command injection vulnerability exists in the web management interface used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.37. A specially crafted HTTP request can allow for a user to inject arbitrary shell characters during the SMTP configuration tests resulting in command execution,foscam,"c1_indoor_hd_camera_firmware, c1_indoor_hd_camera",HIGH,CWE-78,SMTP,Dependent,Implementation,The vulnerability requires the use of SMTP but it does not exploit it directly. The vulnerability stems from improper  validation of the HTTP request - hence its origin is implementation.,
CVE-2000-0075,CVE-2000-0075,"Super Mail Transfer Package (SMTP), later called MsgCore, has a memory leak which allows remote attackers to cause a denial of service by repeating multiple HELO, MAIL FROM, RCPT TO, and DATA commands in the same session.",nosque,msgcore,MEDIUM,NVD-CWE-Other,SMTP,Related,Implementation,The vulnerability directly relates to the SMTP protocol as it exploits use some of its commands to create a memory leak. The vulnerability stems from improper  memory management while handeling the SMTP commands  - hence its origin is implementation,
CVE-2017-2846,CVE-2017-2846,"In the web management interface in Foscam C1 Indoor HD cameras with application firmware 2.52.2.37, a specially crafted HTTP request can allow for a user to inject arbitrary shell characters during manual network configuration resulting in command injection. An attacker can simply send an HTTP request to the device to trigger this vulnerability.",foscam,"c1_indoor_hd_camera_firmware, c1_indoor_hd_camera",HIGH,CWE-78,SMTP,Dependent,Implementation,The vulnerability requires the use of SMTP but it does not exploit it directly. The vulnerability stems from improper  validation of the HTTP request - hence its origin is implementation.,
CVE-2009-5131,CVE-2009-5131,"The Receive Service in Websense Email Security before 7.1 does not recognize domain extensions in the blacklist, which allows remote attackers to bypass intended access restrictions and send e-mail messages via an SMTP session.",websense,websense_email_security,MEDIUM,CWE-264,SMTP,Dependent,Logic,"The vulnerability required the protocol to be used but not exploiting it directly, as it exploits the Receive Service in Websense Email Security. The origin is logic since before versiom 7.1 there was no implementation to recognize domain extensions in the blacklis.",
CVE-2020-2232,CVE-2020-2232,"Jenkins Email Extension Plugin 2.72 and 2.73 transmits and displays the SMTP password in plain text as part of the global Jenkins configuration form, potentially resulting in its exposure.",jenkins,email_extension,HIGH,CWE-319,SMTP,Related,Logic,The vilnerability directly involves the SMTP protocol because the vulnerability exploit the structure of the protocol itself (the passwords are being exposed in plain text). It is a logic flaw since an encryption should be implemented.,
CVE-2021-31987,CVE-2021-31987,A user controlled parameter related to SMTP test functionality is not correctly validated making it possible to bypass blocked network recipients.,axis,"axis_os_2016, axis_os, axis_os_2020, axis_os_2018",HIGH,CWE-20,SMTP,Dependent,Implementation,"Buggy implementation,  is dependent on SMTP parameter",
CVE-2007-5094,CVE-2007-5094,"Heap-based buffer overflow in iaspam.dll in the SMTP Server in Ipswitch IMail Server 8.01 through 8.11 allows remote attackers to execute arbitrary code via a set of four different e-mail messages with a long boundary parameter in a certain malformed Content-Type header line, the string ""MIME"" by itself on a line in the header, and a long Content-Transfer-Encoding header line.",ipswitch,imail,HIGH,CWE-119,SMTP,Unrelated,Implementation,"Buggy implementation,  isn't dependent on SMTP but on HTTP paremeter",
CVE-2019-19215,CVE-2019-19215,"A buffer overflow vulnerability in BMC Control-M/Agent 7.0.00.000 when the On-Do action destination is Mail and the Control-M/Agent is configured to send the email, allows remote attackers to have unspecified impact via vectors related to the configured IP address or SMTP server.",bmcsoftware,control-m\/agent,HIGH,CWE-120,SMTP,Unrelated,Implementation,"Buggy implementation,  isn't dependent on SMTP but on software controlled actions",
CVE-2006-5551,CVE-2006-5551,Stack-based buffer overflow in QK SMTP 3.01 and earlier might allow remote attackers to execute arbitrary code via a long argument to the RCPT TO command.,qksoft,qk_smtp,HIGH,NVD-CWE-Other,SMTP,Related,Implementation,"Buggy implementation, sends malicous SMTP packet",
CVE-2008-1576,CVE-2008-1576,"Mail in Apple Mac OS X before 10.5, when an IPv6 SMTP server is used, does not properly initialize memory, which might allow remote attackers to execute arbitrary code or cause a denial of service (application crash), or obtain sensitive information (memory contents) in opportunistic circumstances, by sending an e-mail message.",apple,mac_os_x,MEDIUM,CWE-399,SMTP,Dependent,Implementation,"Buggy implementation which causes memory exploits, dependent on sending an email message through SMTP",
CVE-2020-2232,CVE-2020-2232,"Jenkins Email Extension Plugin 2.72 and 2.73 transmits and displays the SMTP password in plain text as part of the global Jenkins configuration form, potentially resulting in its exposure.",jenkins,email_extension,HIGH,CWE-319,SMTP,Unrelated,Logic,Jenkins leaking plaintext passwords related to smtp does not relate to the actual protocol,
CVE-2000-0990,CVE-2000-0990,"cmd5checkpw 0.21 and earlier allows remote attackers to cause a denial of service via an ""SMTP AUTH"" command with an unknown username.",krzysztof_dabrowski,cmd5checkpw,HIGH,NVD-CWE-Other,SMTP,Related,Logic,Handling of SMTP AUTH with malicous credentials takes a long time and as such causes a DOS,
CVE-2021-31988,CVE-2021-31988,A user controlled parameter related to SMTP test functionality is not correctly validated making it possible to add the Carriage Return and Line Feed (CRLF) control characters and include arbitrary SMTP headers in the generated test email.,axis,"axis_os_2016, axis_os, axis_os_2020, axis_os_2018",HIGH,CWE-20,SMTP,Dependent,Implementation,Mishandling of carrige returns is a implementation bug which is dependent on the SMTP parameter,
CVE-2002-2121,CVE-2002-2121,"SurfControl SuperScout Email filter for SMTP 3.5.1 allows remote attackers to cause a denial of service (crash) via a long SMTP (1) HELO or (2) RCPT TO command, possibly due to a buffer overflow.",surfcontrol,superscout_email_filter,MEDIUM,NVD-CWE-Other,SMTP,Related,Implementation,Handling of SMTP packets with malicous data takes a long time and as such causes a DOS,
CVE-2018-0500,CVE-2018-0500,"Curl_smtp_escape_eob in lib/smtp.c in curl 7.54.1 to and including curl 7.60.0 has a heap-based buffer overflow that might be exploitable by an attacker who can control the data that curl transmits over SMTP with certain settings (i.e., use of a nonstandard --limit-rate argument or CURLOPT_BUFFERSIZE value).","canonical, haxx","ubuntu_linux, curl",CRITICAL,CWE-787,SMTP,Dependent,Implementation,Due to buffer overflow relating to SMTP parameters one can achieve denial of service,
CVE-2006-4616,CVE-2006-4616,"SMTP service in MailEnable Standard, Professional, and Enterprise before ME-10014 (20060904) allows remote attackers to cause a denial of service via an SPF lookup for a domain with a large number of records, which triggers a null pointer exception.",mailenable,"mailenable_enterprise, mailenable_standard, mailenable_professional",MEDIUM,NVD-CWE-Other,SMTP,Unrelated,Implementation,DOS due to possible nullpointer-exception has nothing to do with email protocols,
CVE-2009-5131,CVE-2009-5131,"The Receive Service in Websense Email Security before 7.1 does not recognize domain extensions in the blacklist, which allows remote attackers to bypass intended access restrictions and send e-mail messages via an SMTP session.",websense,websense_email_security,MEDIUM,CWE-264,SMTP,Dependent,Implementation,Bypassing checks related to SMTP is an implementation bug,
CVE-2017-2845,CVE-2017-2845,An exploitable command injection vulnerability exists in the web management interface used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.37. A specially crafted HTTP request can allow for a user to inject arbitrary shell characters during the SMTP configuration tests resulting in command execution,foscam,"c1_indoor_hd_camera_firmware, c1_indoor_hd_camera",HIGH,CWE-78,SMTP,Unrelated,Implementation,This CVE is using SMTP tests for the exploit but the exploit is  a command injection exploit which has nothing to do with SMTP,
